content,Sentimen,Confidence,Cleaned
"Awalnya normal saja, tapi pas kemarin perlu dan dibuka ada menu pilih bahasa dan warga negara, setelah pilih itu munculah notifikasi syarat penggunaan dan kebijakan privasi, setelah di ceklis ga bisa di scroll untuk melanjutkan, stuck aja disitu, padahal android sudah disesuaikan, ukuran font hp juga sudah yg paling kecil. Mohon segera diperbaiki, karena apps ini harusnya bisa diandalkan dan bisa bekerja baik dan maksimal. Wajib harus punya tp kalau tdk bisa dipakai ya untuk apa juga di download",negatif,0.9912229776382446,normal pas kemarin dibuka menu pilih bahasa warga negara pilih munculah notifikasi syarat penggunaan kebijakan privasi ceklis scroll melanjutkan stuck disitu android disesuaikan ukuran font mohon diperbaiki apps diandalkan maksimal wajib dipakai download
"Update terbaru seharusnya penyempurnaan, bkn malah penurunan kualitas aplikasi. Di versi sblmnya yg terinstal di HP saya, datanya detail dan ketika saya login menggunakan no nik saya maka seluruh data yang ada di dlm KK saya yg sudah melakukan vaksin muncul dgn sendirinya. Saat itu di dlm apk ada 3 anggota KK yg sudah vaksin, dan dicek sertifikat vaksinya muncul semua. Karena lain hal, saya instal ulang aplikasi ini, kemudian login. Namun data di apk yg saya sebut diatas, tidak ada (nihil).",negatif,0.8028863668441772,update terbaru penyempurnaan bkn penurunan kualitas versi sblmnya terinstal datanya detail login nik data dlm vaksin muncul dlm apk anggota vaksin dicek sertifikat vaksinya muncul instal ulang login data apk diatas nihil
Diperbaiki lagi dong aplikasinya. Sering kali aplikasi ini gak bisa digunakan. Mau checkin gak kebuka kameranya utk scan barcodenya. Ntar radius tidak sesuai padahal ud masuk ke maps juga. Macam macam dah. Ntar yg disalahin sinyal lagi. Apalagi sering minta di update ato harus restart dl baru bisa digunakan. Sebel kan kalo hampir tiap hari ngurusin ini muluk buat checkin.,negatif,0.9992539286613464,diperbaiki aplikasinya kali checkin kebuka kameranya utk scan barcodenya ntar radius sesuai masuk maps dah ntar disalahin sinyal update ato restart sebel kalo ngurusin muluk checkin
"Tidak dapat mengunduh sertifikat, loading lama, sudah coba buka menggunakan link dari SMS (vaksinasi ke 1 dan ke 2) dan juga menginstall aplikasi dr ios dan android, sama saja tidak berhasil semuanya, sulit masuk ke aplikasinya, saat sudah berhasil masuk, loading lama dan tidak ada hasil sertifikatnya, terkadang hanya layar putih diatasnya bertuliskan sertifikat, seperti itu saja hasilnya beberapa kali mencoba. Mohon bantuan solusinya agar sertifikat tsb bisa saya dapatkan. Terimakasih",negatif,0.9969636797904968,mengunduh sertifikat loading coba buka link sms vaksinasi menginstall ios android berhasil sulit masuk aplikasinya berhasil masuk loading hasil sertifikatnya terkadang layar putih diatasnya bertuliskan sertifikat hasilnya kali mencoba mohon bantuan solusinya sertifikat dapatkan terimakasih
"Gak bisa unduh sertifikat. Bilangnya tidak terdaftar, tapi di cek NIK muncul. Tapi ini di aplikasi stuck gak bisa melanjutkan setelah cek NIK. Di klik klik periksa data malah error ""sudah melebihi batas harian"" kok gitu. Yang bikin aplikasinya gimana sih?!",negatif,0.9972731471061707,unduh sertifikat bilangnya terdaftar cek nik muncul stuck melanjutkan cek nik klik klik periksa data error melebihi batas harian gitu bikin aplikasinya gimana
"Aplikasi yang sangat membantu.. Nice app.. 👍 Tapi untuk versi yang terbaru ini.. Terjadi kesalahan saat loading sertifikat, saat diklik.. Jadi tidak bisa unduh gambar atau tidak bisa unduh sertifikat... Untuk versi android saya versi 6.0.. Semoga diperbaiki.. Thankz.. 🙏",negatif,0.9005734920501709,membantu nice versi terbaru kesalahan loading sertifikat diklik unduh gambar unduh sertifikat versi android versi semoga diperbaiki thankz
Hapus download kembali. Sudah. Masukan NIK sudah muncul dan vaksin ke 2 telah melaksanakan. Di klik sertifikat nya tidak memiliki. Tolong untuk admin atau yg membuat apk atau aturan mengunakan apk seperti ini di kaji kembali karna sangat menghabat karena aturan yg berlaku. Saya pekerja sering keluar kota sangat terhambat karena harus mengunakan apk yg belum sempurna. Dan tolong di sosialisasi kan kembali untuk petugas apabila menemukan kendala di lapangan terkait apk yg belum sempurna,negatif,0.9882304668426514,hapus download masukan nik muncul vaksin melaksanakan klik sertifikat memiliki tolong admin apk aturan mengunakan apk kaji karna menghabat aturan berlaku pekerja kota terhambat mengunakan apk sempurna tolong sosialisasi petugas menemukan kendala lapangan terkait apk sempurna
"Cek sertifikat, masukkan NIK, terdaftar vaksin kedua, lihat setifikat malah gak ada reaksi apa apa dari aplikasi, input data malah pas isi tanggal lahir tidak bisa, udah pilih di kalender malah tidak bisa masuk, jadinya gak bisa input data. Aneh... Malah bikin repot, masuk ke tempat umum diharuskan scan barcode, tapi aplikasi sangat tidak bekerja maksimal.",negatif,0.9985693693161011,cek sertifikat masukkan nik terdaftar vaksin lihat setifikat reaksi input data pas isi tanggal lahir udah pilih kalender masuk input data aneh bikin repot masuk diharuskan scan barcode maksimal
"Aplikasi ini sangat susah digunakan.. entah antara aksesnya yang jelek, jaringannya, atau sistemnya. Intinya susah. Masa iya saya log in ke akun saya pake nomor ponselku tapi berkali kali coba kode verifikasi gak muncul muncul.. mungkin itu sebabnya sertifikat vaksinku gak muncul juga di smsku..!!",negatif,0.9989652633666992,susah aksesnya jelek jaringannya sistemnya intinya susah iya log akun pake nomor ponselku berkali kali coba kode verifikasi muncul muncul sertifikat vaksinku muncul smsku
Aplikasinya buruk sekali.... Pake banget... Bagaimana mau mencintai produk sendiri kalau pendapingnya saja error....masukin tanggal lahir nggak bisa. Kalau memang mau mempermudah masyarakat membuat aplikasi yang sederhana tapi bermanfaat. Bukan yang membuat semua kesulitan,negatif,0.9977027773857117,aplikasinya buruk pake mencintai produk pendapingnya error masukin tanggal lahir nggak mempermudah masyarakat sederhana bermanfaat kesulitan
"Tampilannya udah bagus, tapi jangan itu dulu yg diutamakan. Coba perbaiki bagian yang paling banyak dipakai, misal pengisian form, qr code, dll. kalau sudah baru lanjut ke tampilan. Coba tes keseluruhan fitur, kalau masih ada bug dibagian paling penting di aplikasi, langsung betulkan, jangan dulu di publish. Edit : mohon maap, untuk versi android dibawah 7.0 apa tidak dikembangkan? Saya pake LG K8 dengan OS Marshmellow gabisa masuk peduli lindungi",negatif,0.9636574387550354,tampilannya udah bagus diutamakan coba perbaiki dipakai pengisian form code dll tampilan coba tes fitur bug dibagian langsung betulkan publish edit mohon maap versi android dibawah dikembangkan pake marshmellow gabisa masuk peduli lindungi
"Aplikasi tidak bagus, berkali-kali coba masuk, selalu meminta aktifkan lokasi, padahal sudah, seharusnya di aplikasi disediakan juga prosea perubahan data, yang salah isi data kan petugas nya, bukan kita! sudah email berkali-kali malah email gagal, kesalahan data telf 119 tidak ada respon, disuruh telf jam 1 malam dan jam 4 subuh pun sama saja, sampai sekarang kartu vaksin saya tidak bisa muncul padahal sudah 2 kali vaksin, mohon segera update aplikasi dan service after vaksinasi nya.",negatif,0.9986806511878967,bagus berkali kali coba masuk aktifkan lokasi disediakan prosea perubahan data salah isi data petugas email berkali kali email gagal kesalahan data telf respon disuruh telf jam malam jam subuh kartu vaksin muncul kali vaksin mohon update service vaksinasi
"Mohon diperbaiki lagi aplikasinya.. terutama untuk login nya, karena kode otp yang dikirimkan terlalu lama.. saran saya sediakan opsi login sidik jari/username dan password untuk mempermudah, serta masih terdapat beberapa bug pada android 11 yang cukup mengganggu, terkadang aplikasi sering keluar sendiri dan terus menerus loading padahal sinyal sudah bagus.",negatif,0.9787342548370361,mohon diperbaiki aplikasinya login kode otp dikirimkan saran sediakan opsi login sidik jari username password mempermudah bug android mengganggu terkadang menerus loading sinyal bagus
"Bagi masyarakat yang kemampuan rendah tidak memiliki hp android atau punya hp android tapi masih jadul gmna pak? untuk kendala tidak punya hp jelas. Untuk yg punya hp android tapi jadul, untuk tampilan awal resolusi gambarnya terlalu besar sehingga tombol untuk klik masuk nya tidak terlihat ada di bawah ketutupan tombol fungsi dari hp. Mohon di perhatikan, kasihan mereka.",negatif,0.9986020922660828,masyarakat kemampuan rendah memiliki android android jadul gmna kendala android jadul tampilan resolusi gambarnya tombol klik masuk ketutupan tombol fungsi mohon perhatikan kasihan
"App error, lokasi buatan terdeteksi tp ttp tdk di gunakan , semua setting berhubungan dng lokasi sudah di disable tp ttp saja tidak bisa, sudah unistall berkali2 ttp tdk bisa, tidak ada call center yg bisa membantu, apakah ada solusi nya",negatif,0.9846173524856567,error lokasi buatan terdeteksi ttp setting berhubungan dng lokasi disable ttp unistall berkali ttp call center membantu solusi
"Tak bisa buka Aplikasi...😔 Setelah baca bbrapa ulasan dari teman pengguna, sy coba semua alternatifnya spy bisa buka Aplikasi ini. Sy akhirnya bisa masuk setelah : Kembali ke Pengaturan > Tampilan > ke Ukuran Font > ambil ukuran Font yg terkecil. Baru bisa masuk ke Aplikasi PeduliLindungi versi terbaru. Selamat mencoba.",positif,0.7183247208595276,buka baca bbrapa ulasan teman pengguna coba alternatifnya spy buka masuk pengaturan tampilan ukuran font ambil ukuran font terkecil masuk pedulilindungi versi terbaru selamat mencoba
"Aplikasi sering error, dan pada saat dibuka selalu ada notif ""tidak ada jaringan"" pdhl jelas2 paket data juga sudah menyala, kuota juga pas dicek masi ada. Pas sudah masuk menu selalu masuk ke pengaturan perizinan, pdhl semua sudah diizinkan.",negatif,0.828913152217865,error dibuka notif jaringan pdhl paket data menyala kuota pas dicek masi pas masuk menu masuk pengaturan perizinan pdhl diizinkan
"Aplikasinya serasa memata matai saya, GPSnya nyala terus serasa dipantau terus... kalau GPSnya di ganti pengaturannya ke ""saat aplikasi digunakan"" jadinya gabakal bisa dibuka. Sama 1 lagi, Aplikasinya TIDAK EFISIEN sama sekali!!!! padahal kemarin udah divaksin yang pertama tetapi gaada data setifikat ataupun hasil Vaksinnya sama sekali. BERASA GAJELAS BANGET APLIKASINYA",negatif,0.9989042282104492,aplikasinya serasa memata matai gpsnya nyala serasa dipantau gpsnya ganti pengaturannya gabakal dibuka aplikasinya efisien kemarin udah divaksin gaada data setifikat hasil vaksinnya berasa gajelas aplikasinya
"Oke secara pendaftaran aplikasi sangat mudah dan intuitif, ui dan ux nya bagus dan rapi namun ada yang terkendala yaitu mengubah foto profil yang sangat"" lama bahkan tidak berubah. Saya mohon untuk para developer untuk memperbaiki lagi aplikasinya sehingga bisa matang lagi.",negatif,0.9218133091926575,oke pendaftaran mudah intuitif bagus rapi terkendala mengubah foto profil berubah mohon developer memperbaiki aplikasinya matang
"Kenapa semenjak diperbarui, jadi ngelag, keluar sendiri, aplikasi tidak menanggapi, padahal sinyal bagus, hp memori kosong dan cache juga udah bersih. Jadi susah kalo mau pake buat scan2 sehari2 juga, soalnya baru aja buka udah tidak menanggapi. Jadi menyulitkan ini...Mohon perbaikannya.",negatif,0.9984090924263,semenjak diperbarui ngelag menanggapi sinyal bagus memori kosong cache udah bersih susah kalo pake scan sehari buka udah menanggapi menyulitkan mohon perbaikannya
"Mapsnya sering kacau,di aplikasi maps bawaan kita sesuai sama titik A,tapi di aplikasi pedulilindungi titik kita jauh dari titik A,jadi nggak bisa scan barcode(terlalu jauh dari titik barcode),gimana mau di wajibkan kalau seringkali error begini -_-",negatif,0.9964746832847595,mapsnya kacau maps bawaan sesuai titik pedulilindungi titik titik nggak scan barcode titik barcode gimana wajibkan seringkali error
"Ketepatan layanana lokasi (GPS) selalu tidak akurat ,, kita dimana tpi titik lokasinya ada dimana ,, bikin kesulitan untuk kita cek-in ,, Padahal buka map udh tepat titik nya ,, tpi di sini malah jauh titik nya.. Tolong perbaikan nya",negatif,0.9925106763839722,ketepatan layanana lokasi gps akurat dimana tpi titik lokasinya dimana bikin kesulitan cek buka map udh titik tpi titik tolong perbaikan
"Sertifikat vaksin saya tiap mau dibuka selalu kembali ke halaman awal. Loading ditunggu lama ujung-ujungnya error. Settingannya jg harus selalu bisa akses lokasi kita. Berasa di track doang kita dimana tp kita sendiri tidak mendapat fungsi dari aplikasi ini sendiri. Yuk perbaiki secepatnya, yuk!",negatif,0.996988832950592,sertifikat vaksin dibuka halaman loading ditunggu ujung ujungnya error settingannya akses lokasi berasa track doang dimana fungsi yuk perbaiki secepatnya yuk
"Aplikasinya error, saat masuk aplikasi muncul izinkan lokasi, setelah semua diizinkan ada menu buka dikiri bawah, begitu buka dipencet balik lagi ke menu lokasi, gitu trs, sampe harus uninstall, ulang masukkin nomor KTP. Bisakah aplikasi ini dibuat sesimpel mungkin?jangan nyusahin",negatif,0.9981470108032227,aplikasinya error masuk muncul izinkan lokasi diizinkan menu buka dikiri buka dipencet menu lokasi gitu trs sampe uninstall ulang masukkin nomor ktp sesimpel nyusahin
"Ini aplikasi yg belum siap pakai,, Tidak diuji coba dulu sebelum diluncurkan,, Terutama di bagian perubahan di tanggal lahir,,tidak bisa diketik Wajib manual,, Sangat menyulitkan,, lebih ke informasi berbasis google map,, Sangat menguras, pikiran, emosi , dan kuota,, Semoga yg buat baca dan mencoba sendiri,,",negatif,0.9967442750930786,pakai diuji coba diluncurkan perubahan tanggal lahir diketik wajib manual menyulitkan informasi berbasis google map menguras pikiran emosi kuota semoga baca mencoba
"Aplikasinya bagus, tapi masih memiliki beberapa kekurangan seperti: - lama saat save perubahan data - untuk cek sertifikat vaksin, menu selalu berputar putar dan cenderung aneh. Seharusnya, setelah user masuk menggunakan NIK, tidak perlu untuk mengisi form Nama Lengkap karena dalam NIK hal tersebut udah tercantum. Untuk proses penyimpanan data, sudah saya coba pakai wifi dan paket data, tetapi tetap lama untuk savingnya. Semoga cepat dibenahi",negatif,0.9917744994163513,aplikasinya bagus memiliki kekurangan save perubahan data cek sertifikat vaksin menu berputar putar cenderung aneh user masuk nik mengisi form nama lengkap nik udah tercantum proses penyimpanan data coba pakai wifi paket data savingnya semoga cepat dibenahi
"Aplikasi terus berjalan pada Latar Belakang meski Aplikasi sudah tidak digunakan lagi dan akses lokasi realtime, hal ini menyebabkan : 1. Gawai terasa panas dan konsumsi daya baterai meningkat drastis; 2. Aplikasi memakan RAM yang cukup byk sehingga perlu management penggunaan RAM yg efektif dan efesien; 3. User Interface sudah baik, nmn perlu ditingkatkan kembali agr pengguna tdk perlu belajar byk untuk mengerti penggunaan Aplikasi; 4. Server kurang responsif, saya akses sertifikat tidak muncul",negatif,0.9598226547241211,berjalan latar akses lokasi realtime menyebabkan gawai panas konsumsi daya baterai meningkat drastis memakan ram byk management penggunaan ram efektif efesien user interface nmn ditingkatkan agr pengguna belajar byk mengerti penggunaan server responsif akses sertifikat muncul
Bisa ngga sih aplikasi dibuat untuk mempermudah bukan mempersulit. Lebih sering errornya di banding berhasilnya. Lebih sering di luar radius padahal location aktif dan sesuai titik. Udh lebih dri 6 bulan sertifikat pun ngga keluar. Bikin aplikasi kok becanda. Sebel bgt. Yang kerja tiap pagi dibikin setres gegara msuk ke gedung terhambat krna aplikasi error mulu!!! Jangan infokan untuk update. Aplikasi di HP saya otomatis update sendiri kalau pke wifi. Dan aplikasi ini update sendiri.,negatif,0.9991908669471741,ngga mempermudah mempersulit errornya banding berhasilnya radius location aktif sesuai titik udh dri sertifikat ngga bikin becanda sebel bgt kerja pagi dibikin setres gegara msuk gedung terhambat krna error mulu infokan update otomatis update pke wifi update
"Aplikasinya susah dipake. Sudah saya setting izinkan aplikasi mengakses lokasi tapi setiap buka aplikasi harus setting lagi, udah diizinkan tapi ga balik balik ke home. Waktu pertama juga saya ngga bisa download sertifikat nya.",negatif,0.9735888242721558,aplikasinya susah dipake setting izinkan mengakses lokasi buka setting udah diizinkan home ngga download sertifikat
"Aplikasinya error mulu,gak bisa cek sertifikat dan gak bisa lihat statistik... Mohon di perbaiki lagi,saya mau download sertifikat vaksin tahap ke 2... Di web juga sama malah loadingnya lama... Pakai data sama Wi-Fi pun sama loading gak selesai selesai",negatif,0.9982864260673523,aplikasinya error mulu cek sertifikat lihat statistik mohon perbaiki download sertifikat vaksin tahap web loadingnya pakai data loading selesai selesai
"Aplikasi ini tidak menyesuaikan bentuk & tampilan ponsel. Samsung j2 dan hape"" keluaran lama di bawahnya tidak bisa menampilkan aplikasi dengan sempurna, yang terlihat cuma 3/4 aplikasi. Tolong perhatikan bahwa tidak semua orang punya hape besar dan bagus. Kalau semua orang diharuskan pakai pedulilindungi tapi aplikasinya saja tidak merakyat, gimana kita gak kesulitan kalo mau pergi?? Saya harap, developernya lebih mementingkan ""aplikasi merakyat"" kebanding ""tampilan bagus"".",negatif,0.9805648922920227,menyesuaikan bentuk tampilan ponsel samsung hape keluaran bawahnya menampilkan sempurna tolong perhatikan orang hape bagus orang diharuskan pakai pedulilindungi aplikasinya merakyat gimana kesulitan kalo pergi harap developernya mementingkan merakyat kebanding tampilan bagus
"Kesalahan input data yg tidak sesuai ktp belum juga diperbaiki, padahal sudah protes melalui e-mail. Untuk aplikasi ini juga terlalu memakan ram yg besar sekitar 200mb walau tidak di buka, jadi berjalan terus penggunaan ramnya di background. Harus di berhentikan paksa dari setting dahulu baru hilang.",negatif,0.9948833584785461,kesalahan input data sesuai ktp diperbaiki protes mail memakan ram buka berjalan penggunaan ramnya background berhentikan paksa setting hilang
"Pada xiaomi redmi note 9 pro, aplikasi ini bisa berfungsi kalau lokasi ON terus. Bikin boros baterai saja. Kalau disetting lokasi ON hanya saat aplikasi digunakan, aplikasi ini tidak mau berfungsi. Di Xiaomi type lain malah error kalau mau scan QR code. Enggak tahu masalahnya karena hp atau aplikasinya. Benar benar bikin ribet.",negatif,0.9981634020805359,xiaomi redmi note pro berfungsi lokasi bikin boros baterai disetting lokasi berfungsi xiaomi type error scan code aplikasinya bikin ribet
Ini Aplikasi Kominfo kok Error ya... Saya klik Daftar sudah masukan nama dan no hp ' selanjutnya kita di suruh tunggu Notifikasi SMS ada OTP nya.... Sampe 1 menit / 60 detik... OTP tidak muncul2 via SMS... Kemudian saya ulang lagi... Saya klik tidak dapat SMS OTP... Eh ga muncul2 juga sampe hitungan angka 60 detik habis... Saya coba lagi berkali kali.... saking banyaknya saya lupa berapa kali....tetep ga muncul juga.... Eh 5 jam kemudian baru ada SMS Notifikasi OTP ber-kali2 ....haduu,negatif,0.9965552091598511,kominfo error klik daftar masukan nama suruh tunggu notifikasi sms otp sampe menit detik otp muncul via sms ulang klik sms otp muncul sampe hitungan angka detik habis coba berkali kali saking banyaknya lupa kali tetep muncul jam sms notifikasi otp ber kali haduu
"Setiap membuka aplikasi selalu muncul kendala ""tidak ada koneksi internet"" & ""tidak terkirimnya kode OTP ke email yg sudah dimasukkan saat melengkapi data"". Membaca review pengguna di aplikasi ini kendalanya rata2 sama & respon jawaban pun selalu sama hanya mengganti nama orang yg akan dituju (seperti copy paste). Mohon para SDM yg bertanggung jawab untuk aplikasi ini bisa lebih max dalam mengatasi masalah yg ada. Saya yakin anda2 ini orang2 yg DIPERCAYA melalui proses yg tdk SEMBARANGAN.",negatif,0.9839168190956116,membuka muncul kendala koneksi internet terkirimnya kode otp email dimasukkan melengkapi data membaca review pengguna kendalanya respon mengganti nama orang dituju copy paste mohon sdm bertanggung max mengatasi orang dipercaya proses sembarangan
"Masih banyak yang gak bisa login meski font sudah diganti ke yang paling terkecil, coba Update posisi tombol 'Saya Setuju/Mengerti/Simpan'. Tidak semua layar hp sama resolusinya (dpi). Karena yang akan dibutuhkan masyarakat adalah scan login lokasi tempat kerja dan tempat lainnya.",negatif,0.5614842176437378,login font diganti terkecil coba update posisi tombol setuju mengerti simpan layar resolusinya dpi dibutuhkan masyarakat scan login lokasi kerja
"Tolong dengan sangat diperbaiki layout daftar diawal, bagian memilih ""warga negara indonesia"" karena setelah ceklis persetujuan itu tidak bisa di scroll kebawah jadi ga bisa dipencet tanda birunya. Tolong bgt ini diperbaiki ga bisa masuk, makasi",negatif,0.9838446974754333,tolong diperbaiki layout daftar diawal memilih warga negara indonesia ceklis persetujuan scroll kebawah dipencet tanda birunya tolong bgt diperbaiki masuk makasi
"Aplikasi blm berfungsi dengan benar, saat mau scan barcode harus melengkapi data diri dulu. Ketika input tanggal lahir malah infonya error, dicoba berkali-kali masih sama bikin mood jelek aja. Udah berkali-kali direstart tetep aja sama error /ga ke baca. Seharusnya dengan kita input NIK sudah otomatis terbaca dan bisa langsung scan barcode. Kurang puas menggunakan aplikasi ini, jauh dari kata baik. Kecewa.....",negatif,0.9989610910415649,blm berfungsi scan barcode melengkapi data input tanggal lahir infonya error dicoba berkali kali bikin mood jelek udah berkali kali direstart tetep error baca input nik otomatis terbaca langsung scan barcode puas kecewa
"Saya sudah instal dan sudah menggunakan beberapa kali keluar kota menggunakan transportasi udara dan tdk ada masalah. Baru tadi coba CI di Mall, setelah itu CO aplikasinya tdk bisa2 CO. Saya coba berulang kali tdk bisa, jadi saya coba uninstall terlebih dahulu dan coba Install lagi all hasil malah g bisa masuk aplikasinya. Tetap dibagian depan pilih Warga negara Indonesia atau Asing. Setelah pilih WNI di minta centang setuju, habis itu tdk lari kemana2 aplikasinya diam ditempat🙈",negatif,0.9879463315010071,instal kali kota transportasi udara coba mall aplikasinya coba berulang kali coba uninstall coba install hasil masuk aplikasinya dibagian pilih warga negara indonesia asing pilih wni centang setuju habis lari kemana aplikasinya diam ditempat
"Aplikasinya masih banyak Bugs nya. Bahkan untuk cek sertifikat hasil vaksin, setelah isi data dokumen sertifikatnya tidak muncul. Tolong segera diperbaiki bugs nya. Kalau developer nya gak mau benerin, berhentiin aja developernya.",negatif,0.9978665709495544,aplikasinya bugs cek sertifikat hasil vaksin isi data dokumen sertifikatnya muncul tolong diperbaiki bugs developer benerin berhentiin developernya
"No ponsel yg saya cantumkan pd saat pendaftaran akun pedulilindungi tidak tertera. Pilihan utk perbarui no ponsel di perbarui profil akun jg tidak tersedia Sementara utk melihat riwayat dan sertifikat vaksin, hanya akun yg terdaftar dgn no ponsel saja yg bisa melihatnya. Akun yg hanya terdaftar dgn email tanpa no. ponsel, tidak akan bisa melihat riwayat dan sertifikat vaksin. Baik aplikasi Pedulilindungi maupun website pedulilindungi.id ini masih banyak bugnya.",negatif,0.5219230651855469,ponsel cantumkan pendaftaran akun pedulilindungi tertera pilihan utk perbarui ponsel perbarui profil akun tersedia utk riwayat sertifikat vaksin akun terdaftar ponsel akun terdaftar email ponsel riwayat sertifikat vaksin pedulilindungi website pedulilindungi bugnya
"Sebagai pengguna saya cukup terbantu sekaligus agak kecewa. Karena, harusnya aplikasi ini membantu mendata siapa yg sudah vaksin tahunya malah banyak sekali masalah. Dari sistem yang terkadang ngelag, adanya salah input data, kurangnya informasi pengaduan (diaplikasi diberikan kontak email pengaduan tapi malah tidak bisa, dan dijawab email rujukan lain melalui kolom komen di apps store). Saya harap kedepannya aplikasinya serta data diperbaharui agar bisa membantu masyarakat.",negatif,0.9922459721565247,pengguna terbantu kecewa membantu mendata vaksin tahunya sistem terkadang ngelag salah input data kurangnya informasi pengaduan diaplikasi kontak email pengaduan email rujukan kolom komen apps store harap kedepannya aplikasinya data diperbaharui membantu masyarakat
"Server lemot, pengiriman kode otp bahkan lebih lama dari waktu kadaluwarsa kode. Tolong jika ingin membuat aplikasi semuanya dipastikan lancar, bug bug diperbaiki. Modal sedikit lah pakai programmer yang banyak supaya bug bug kecil bisa ketahuan dan segera diperbaiki.",negatif,0.9926436543464661,server lemot pengiriman kode otp kadaluwarsa kode tolong lancar bug bug diperbaiki modal pakai programmer bug bug ketahuan diperbaiki
"Udah mulai bagus, simple dan informatif. Ringan dipakai jadi enak untuk di semua hp. Ingin memberitahukan ada bug ketika saya menekan tombol ""Lihat Semuanya"", setelah itu menekan tombol ""Aturan Perjalanan"" tiba-tiba app force close. Ini tidak terjadi kalo saya mengakses Aturan perjalanan secara langsung.",positif,0.7381525039672852,udah bagus simple informatif ringan dipakai enak memberitahukan bug menekan tombol lihat menekan tombol aturan perjalanan force close kalo mengakses aturan perjalanan langsung
"Programnya bagus tetapi aplikasinya tidak mendukung. Jika bluetooth aktif dan mengaktifkan aplikasi lain jadi hang, mengetik tersendat karena huruf lambat terlihat tidak produktif bahkan menghambat. Menunggu perbaikan aplikasi saya buang.",negatif,0.9989765882492065,programnya bagus aplikasinya mendukung bluetooth aktif mengaktifkan hang mengetik tersendat huruf lambat produktif menghambat menunggu perbaikan buang
"Setelah instal app ini, tiap nyalain bluetooth sambil connect wifi, internetya jadi gk jalan, kecuali bluetoothnya dimatiin internet wifi jalan lg. Sebelum instal app ini nyalain bluetooth dan wifi gk ada masalah. Tapi klo pakai data celuler normal kok. Sudah uninstal berkali"" hasilnya sama aja. Mohon dibenahi. Trims",negatif,0.93112713098526,instal nyalain bluetooth connect wifi internetya jalan kecuali bluetoothnya dimatiin internet wifi jalan instal nyalain bluetooth wifi klo pakai data celuler normal uninstal berkali hasilnya mohon dibenahi trims
"Tolong dong tim Developer untuk perbarui Permission Location nya dan melakukan QC di Android 9 keatas. Karna isu keluar dari aplikasi nya, Icon GPS masih keluar dan dianggap masih ON. Dampaknya menguras baterai.",negatif,0.9958570599555969,tolong tim developer perbarui permission location android keatas karna isu icon gps dianggap dampaknya menguras baterai
"Data tidak real-time update untuk Hasil Vaksinasi... Vaksinasi sy kedua sudah, sudah dapat notif juga di sms, di Aplikasi ini malah ga nongol... Tolong perbaiki lagi Flow Aplikasinya (Integrasi data belum real-time integrated). Fitur tiket, tidak sejalan dengan yang di lapangan dan tidak real-time juga.",negatif,0.9978724718093872,data real time update hasil vaksinasi vaksinasi notif sms nongol tolong perbaiki flow aplikasinya integrasi data real time integrated fitur tiket sejalan lapangan real time
"Kenapa saat melengkapi data diri selalu ga bs, padahal data sudah sesuai ktp, tapi terus saja muncul ""sesuaikan data sesuai ktp"",, lah kalau mau bepergian wajib scan barcode, tp utk bisa akses selalu harus diwajibkan isi data, tp selalu g bisa Harus ada pembaruan agar tidak semakin buat repot masyarakat kalau mau aktivitas",negatif,0.911267876625061,melengkapi data data sesuai ktp muncul sesuaikan data sesuai ktp bepergian wajib scan barcode utk akses diwajibkan isi data pembaruan repot masyarakat aktivitas
"Mohon maaf bila saya kasih bintang satu,di aplikasi sebelumnya data saya benar sesuai NIK dan nomor telepon yang terdaftar.tapi giliran apk berubah,data saya jadi rubah,tidak sesuai NIK.saya sudah mengajukan perbaikan lewat email,dan sudah mengikuti langkah² yang dianjurkan.tapi tetap saja masih salah. Sampai saya instal ulang.hla kok malah jadi nggak bisa di buka. Padahal saya kemana mana membutuhkan sertifikat digital/memakai apk.mohon segera di perbaiki Terima kasih",negatif,0.9943807721138,mohon maaf kasih bintang data sesuai nik nomor telepon terdaftar giliran apk berubah data rubah sesuai nik mengajukan perbaikan email mengikuti langkah² dianjurkan salah instal ulang hla nggak buka kemana membutuhkan sertifikat digital memakai apk mohon perbaiki terima kasih
"baru mau daftar susah..jaringan full wifi, sinyal 4g data juga ada. keterangan , baru mau daftar aja .(tidak ada koneksi internet ) . Aplikasi masih ada bug kok ya langsung di taruh playstore..u yg buag aplikasi divek dl itu bugnya",negatif,0.9553506374359131,daftar susah jaringan full wifi sinyal data keterangan daftar koneksi internet bug langsung taruh playstore buag divek bugnya
"saya sudah ubah ukuran font paling kecil, untuk tulisan ya setuju tetap tidak terlihat di bagian bawah, kenapa tidak di buat bisa naik turun / scroll, atau bisa di putar / rotasi, skrg mau masuk mall harus scan sedangkan aplikasi belum sempurna..",negatif,0.9757773876190186,ubah ukuran font tulisan setuju turun scroll putar rotasi skrg masuk mall scan sempurna
"agak lemot, tiket vaksin nggak kunjung muncul, mau masuk atau keluar mall memuatnya lama banget padahal jaringan dan perangkat bagus. Datanya juga belum di update, padahal udah diperbaharui ktp.",negatif,0.9975146055221558,lemot tiket vaksin nggak kunjung muncul masuk mall memuatnya jaringan perangkat bagus datanya update udah diperbaharui ktp
